UserID,Name,Surname,Gender,Race,Province,Social Media Handle,Channel2,RecordDate2,Duration 2
940244,Stefan,Hoadley,male,black,Kwazulu Natal,@Stefan 46,SawSee,25/03/2016 18:12,2026-04-10T00:02:46.000Z
940266,Trudie,Restivo,female,black,Kwazulu Natal,@Trudie 26,Cartoon Network,26/03/2016 13:15,2026-04-10T00:00:00.000Z
940268,Efren,Mcclaine,male,black,Gauteng,@Efren 13,E! Entertainment,20/01/2016 05:22,2026-04-10T00:00:44.000Z
940271,Yong,Sieren,male,coloured,Western Cape,@Yong 48,ICC Cricket World Cup 2011,19/03/2016 10:47,2026-04-10T00:00:00.000Z
940281,Shane,Leicht,male,white,Gauteng,@Shane 2,Break in transmission,01/03/2016 19:52,2026-04-10T00:00:00.000Z
940290,Emerson,Leicht,male,None,Gauteng,@Emerson 24,CNN,13/03/2016 17:12,2026-04-10T00:02:28.000Z
940303,Irving,Creager,male,None,Western Cape,@Irving 5,Supersport Live Events,26/03/2016 13:01,2026-04-10T00:01:38.000Z
940329,Zetta,Gettys,female,white,Gauteng,@Zetta 12,Supersport Live Events,26/03/2016 06:54,2026-04-10T02:07:44.000Z
940384,Hyman,Mccown,male,black,Gauteng,@Hyman 8,Trace TV,27/03/2016 16:38,2026-04-10T00:01:00.000Z
940392,Krysta,Mastrangelo,female,black,Gauteng,@Krysta 28,SuperSport Blitz,02/03/2016 18:51,2026-04-10T00:00:20.000Z
940422,Stefan,Mccown,male,black,North West,@Stefan 46,Africa Magic,25/01/2016 14:27,2026-04-10T00:00:04.000Z
991,Lane,Paradis,male,black,Gauteng,@Lane 11,Trace TV,14/01/2016 05:38,2026-04-10T00:00:24.000Z
56830,None,None,None,None,None,None,Channel O,01/01/2016 13:33,2026-04-10T00:00:33.000Z
86582,Royal,Restivo,male,black,Limpopo,@Royal 17,Supersport Live Events,16/01/2016 19:00,2026-04-10T00:03:02.000Z
98046,Donald,Zweifel,male,black,Kwazulu Natal,@Donald 22,Africa Magic,04/01/2016 20:41,2026-04-10T00:00:14.000Z
147935,None,None,None,None,None,None,Boomerang,08/01/2016 3:47,2026-04-10T00:00:00.000Z
189027,Earl,Paradis,male,coloured,Free State,@Earl 42,Channel O,28/03/2016 11:38,2026-04-10T00:03:42.000Z
220098,Romeo,Singer,male,white,Eastern Cape,@Romeo 37,Supersport Live Events,06/01/2016 15:13,2026-04-10T00:38:06.000Z
252969,Royal,Arrieta,male,coloured,Eastern Cape,@Royal 17,M-Net,23/01/2016 16:55,2026-04-10T00:00:43.000Z
303194,None,None,None,None,None,None,SuperSport Blitz,12/01/2016 0:16,2026-04-10T00:09:04.000Z
375711,Dee,Curran,male,white,Gauteng,@Dee 21,E! Entertainment,07/01/2016 14:49,2026-04-10T00:01:40.000Z
440632,Gretta,Mosser,female,coloured,Western Cape,@Gretta 33,Cartoon Network,23/01/2016 09:26,2026-04-10T00:02:49.000Z
469821,Cory,Arrieta,male,black,Gauteng,@Cory 10,SawSee,01/01/2016 15:14,2026-04-10T00:04:54.000Z
483783,None,None,None,None,None,None,Boomerang,30/03/2016 05:47,2026-04-10T00:00:00.000Z
492769,Loyd,Wigfall,male,black,Gauteng,@Loyd 49,kykNET,21/01/2016 21:36,2026-04-10T00:08:27.000Z
496120,Hollis,Crotty,male,black,Free State,@Hollis 38,Trace TV,03/03/2016 16:43,2026-04-10T00:05:18.000Z
507286,Yolonda,Pascarella,female,None,Eastern Cape,@Yolonda 32,Cartoon Network,04/01/2016 10:21,2026-04-10T00:03:45.000Z
522890,None,None,None,None,None,None,DStv Events 1,12/01/2016 4:51,2026-04-10T00:01:05.000Z
533013,Lloyd,Pilot,male,coloured,Eastern Cape,@Lloyd 7,SuperSport Blitz,09/01/2016 11:57,2026-04-10T00:07:42.000Z
549843,Shandra,Mccollum,female,black,North West,@Shandra 26,Boomerang,01/01/2016 13:02,2026-04-10T00:00:53.000Z
549969,Stacy,Pool,male,indian_asian,Mpumalanga,@Stacy 27,Supersport Live Events,06/01/2016 12:51,2026-04-10T01:00:02.000Z
575079,Samuel,Holt,male,black,Kwazulu Natal,@Samuel 26,SuperSport Blitz,13/01/2016 08:23,2026-04-10T00:00:24.000Z
575881,Hugh,Shkreli,male,coloured,Western Cape,@Hugh1,E! Entertainment,05/01/2016 23:41,2026-04-10T00:01:06.000Z
585283,Bernardo,Reisinger,male,black,Gauteng,@Bernardo 32,Trace TV,04/01/2016 15:17,2026-04-10T00:07:21.000Z
585415,Randy,Sieren,male,black,Mpumalanga,@Randy 39,Africa Magic,03/01/2016 1:12,2026-04-10T00:00:00.000Z
597265,Donald,Roquemore,male,black,Gauteng,@Donald 22,Cartoon Network,09/01/2016 10:30,2026-04-10T00:08:13.000Z
597268,Michel,Deblois,male,black,Eastern Cape,@Michel 20,Channel O,10/01/2016 15:02,2026-04-10T00:09:06.000Z
597491,Stephen,Sieren,male,black,Gauteng,@Stephen 15,M-Net,03/01/2016 0:45,2026-04-10T00:01:15.000Z
597503,Lucas,Mcclaine,male,white,Gauteng,@Lucas 23,Trace TV,10/01/2016 12:40,2026-04-10T00:18:45.000Z
597546,Len,Mastrangelo,male,black,Kwazulu Natal,@Len 44,SuperSport Blitz,10/01/2016 15:47,2026-04-10T00:10:02.000Z
601019,Stacy,Hoadley,male,indian_asian,Eastern Cape,@Stacy 27,E! Entertainment,01/01/2016 22:58,2026-04-10T00:01:08.000Z
604198,Claud,Langenfeld,male,other,Western Cape,@Claud 34,SawSee,26/01/2016 18:19,2026-04-10T00:01:11.000Z
604764,Brendan,Vital,male,black,Eastern Cape,@Brendan 45,SuperSport Blitz,09/01/2016 5:31,2026-04-10T00:13:46.000Z
611188,Lucas,Mccollum,male,black,Gauteng,@Lucas 23,Channel O,12/01/2016 13:02,2026-04-10T00:01:09.000Z
611190,Abel,Woolard,male,black,Gauteng,@Abel 18,Supersport Live Events,16/01/2016 14:53,2026-04-10T00:01:18.000Z
618016,Stacy,Shkreli,male,None,Gauteng,@Stacy 27,Cartoon Network,20/01/2016 11:36,2026-04-10T00:01:04.000Z
621261,Hyman,Pilot,male,black,North West,@Hyman 8,Vuzu,09/01/2016 4:37,2026-04-10T00:00:43.000Z
621695,Alecia,Roquemore,female,None,Western Cape,@Alecia 5,DStv Events 1,14/01/2016 18:17,2026-04-10T00:00:20.000Z
623681,Len,Mccollum,male,coloured,Eastern Cape,@Len 44,Cartoon Network,12/01/2016 17:25,2026-04-10T00:00:23.000Z
624257,Eli,Reisinger,male,black,Gauteng,@Eli 29,Trace TV,11/01/2016 13:18,2026-04-10T01:15:06.000Z
626745,Romeo,Mccollum,male,black,Limpopo,@Romeo 37,Channel O,12/01/2016 22:14,2026-04-10T00:01:21.000Z
641005,Hollis,Singer,male,None,Mpumalanga,@Hollis 38,Boomerang,11/01/2016 17:49,2026-04-10T00:01:55.000Z
641456,Lane,Mcculloch,male,black,Mpumalanga,@Lane 11,CNN,06/01/2016 6:34,2026-04-10T00:01:42.000Z
641522,Carter,Shkreli,male,indian_asian,Gauteng,@Carter 3,ICC Cricket World Cup 2011,30/03/2016 12:17,2026-04-10T00:01:24.000Z
652906,Wilton,Hier,male,coloured,Western Cape,@Wilton 41,DStv Events 1,18/01/2016 17:11,2026-04-10T00:01:30.000Z
719575,Jacinto,Bilyeu,male,coloured,Western Cape,@Jacinto 25,Boomerang,17/01/2016 15:39,2026-04-10T00:21:38.000Z
720305,Shelley,Reisinger,female,black,Gauteng,@Shelley 22,Supersport Live Events,18/01/2016 21:30,2026-04-10T00:00:00.000Z
729721,Filiberto,Mosser,male,black,Mpumalanga,@Filiberto 4,E! Entertainment,17/01/2016 11:40,2026-04-10T00:01:54.000Z
730607,Jacinto,Lavoie,male,black,Gauteng,@Jacinto 25,E! Entertainment,22/01/2016 06:17,2026-04-10T00:00:38.000Z
733347,Lucas,Creager,male,None,North West,@Lucas 23,Channel O,23/01/2016 18:12,2026-04-10T00:15:48.000Z
742848,Kip,Curran,male,black,Eastern Cape,@Kip 14,CNN,03/02/2016 4:59,2026-04-10T00:00:31.000Z
750715,Filiberto,Beville,male,coloured,Western Cape,@Filiberto 4,E! Entertainment,15/01/2016 18:21,2026-04-10T00:02:10.000Z
755814,Haywood,Pilot,male,black,Gauteng,@Haywood 9,Trace TV,17/01/2016 08:32,2026-04-10T00:01:12.000Z
764396,Hyman,Pilot,male,white,Eastern Cape,@Hyman 8,Boomerang,08/01/2016 3:51,2026-04-10T00:14:33.000Z
764912,Len,Paradis,male,None,Kwazulu Natal,@Len 44,Trace TV,04/01/2016 15:08,2026-04-10T00:03:51.000Z
764993,Markus,Pilot,male,None,Gauteng,@Markus 19,SawSee,31/01/2016 11:22,2026-04-10T00:05:22.000Z
765679,Royal,Mina,male,black,North West,@Royal 17,SawSee,26/01/2016 09:20,2026-04-10T00:00:00.000Z
765684,Royal,Creager,male,coloured,Gauteng,@Royal 17,Supersport Live Events,29/01/2016 19:39,2026-04-10T00:00:18.000Z
771003,Romeo,Tancredi,male,coloured,Western Cape,@Romeo 37,ICC Cricket World Cup 2011,26/02/2016 11:17,2026-04-10T00:01:38.000Z
771703,Emerson,Arrieta,male,white,Kwazulu Natal,@Emerson 24,CNN,15/02/2016 09:13,2026-04-10T00:03:57.000Z
771756,None,None,None,None,None,None,ICC Cricket World Cup 2011,25/03/2016 14:34,2026-04-10T00:14:36.000Z
771793,Anette,Leicht,female,indian_asian,Western Cape,@Anette 14,Supersport Live Events,10/01/2016 4:43,2026-04-10T00:00:00.000Z
771796,Jacinto,Mcclaine,male,coloured,Western Cape,@Jacinto 25,Supersport Live Events,06/02/2016 16:18,2026-04-10T00:00:18.000Z
771802,Valentine,Curran,male,coloured,Western Cape,@Valentine 47,Supersport Live Events,08/01/2016 14:50,2026-04-10T00:06:06.000Z
771816,Garry,Fudge,male,black,Gauteng,@Garry 28,Trace TV,27/02/2016 09:32,2026-04-10T00:00:00.000Z
771848,Yong,Shkreli,male,black,Gauteng,@Yong 48,Boomerang,01/01/2016 18:54,2026-04-10T00:01:50.000Z
771849,Stephen,Leicht,male,None,Gauteng,@Stephen 15,Africa Magic,19/02/2016 21:17,2026-04-10T00:07:53.000Z
771867,Brendan,Zweifel,male,black,Gauteng,@Brendan 45,Africa Magic,18/01/2016 16:12,2026-04-10T00:01:59.000Z
771872,Lane,Tatham,male,coloured,Western Cape,@Lane 11,Cartoon Network,07/02/2016 14:10,2026-04-10T00:12:33.000Z
771876,Stacy,Gettys,male,black,North West,@Stacy 27,Boomerang,31/01/2016 13:03,2026-04-10T00:00:00.000Z
771881,Emerson,Reisinger,male,black,Gauteng,@Emerson 24,Africa Magic,18/01/2016 13:54,2026-04-10T00:00:17.000Z
771882,Emerson,Pascarella,male,black,Gauteng,@Emerson 24,Cartoon Network,25/01/2016 16:43,2026-04-10T00:00:19.000Z
771911,Dion,Condie,male,black,North West,@Dion 33,SuperSport Blitz,02/02/2016 0:33,2026-04-10T00:03:00.000Z
771927,Lillie,Langenfeld,female,None,Western Cape,@Lillie 43,Supersport Live Events,27/01/2016 14:14,2026-04-10T00:01:18.000Z
771941,Charlie,Deblois,male,coloured,Western Cape,@Charlie 36,Channel O,30/01/2016 19:56,2026-04-10T00:52:54.000Z
771945,Markus,Sieren,male,black,Kwazulu Natal,@Markus 19,Africa Magic,27/01/2016 09:27,2026-04-10T00:00:53.000Z
771974,Michel,Mosser,male,black,Eastern Cape,@Michel 20,Trace TV,30/01/2016 12:16,2026-04-10T00:00:21.000Z
771985,Emilie,Deblois,female,black,Gauteng,@Emilie 1,Trace TV,04/02/2016 16:32,2026-04-10T00:07:24.000Z
772028,Shane,Arrieta,male,black,North West,@Shane 2,Channel O,05/02/2016 19:34,2026-04-10T00:09:21.000Z
772054,Earl,Jacox,male,white,Western Cape,@Earl 42,SuperSport Blitz,05/03/2016 9:55,2026-04-10T00:01:58.000Z
772068,Charlie,Vital,male,black,Kwazulu Natal,@Charlie 36,Channel O,08/01/2016 0:46,2026-04-10T00:44:57.000Z
772088,Yong,Mastrangelo,male,black,Gauteng,@Yong 48,CNN,04/02/2016 18:25,2026-04-10T00:00:00.000Z
772101,Stefan,Pascarella,male,coloured,Gauteng,@Stefan 46,CNN,13/03/2016 19:44,2026-04-10T00:00:00.000Z
772147,Brendan,Styer,male,black,Kwazulu Natal,@Brendan 45,Channel O,26/01/2016 11:28,2026-04-10T00:01:39.000Z
772209,Claud,Sytsma,male,None,Mpumalanga,@Claud 34,Channel O,11/01/2016 8:41,2026-04-10T00:00:42.000Z
772230,Loyd,Slane,male,black,Mpumalanga,@Loyd 49,Supersport Live Events,09/01/2016 18:36,2026-04-10T00:34:06.000Z
772243,Michel,Reisinger,male,coloured,Eastern Cape,@Michel 20,CNN,04/02/2016 19:17,2026-04-10T00:03:52.000Z
772251,Chas,Slane,male,black,Gauteng,@Chas 35,Channel O,23/01/2016 20:39,2026-04-10T00:12:30.000Z
772309,Art,Arrieta,male,black,Gauteng,@Art 40,Supersport Live Events,16/01/2016 16:17,2026-04-10T00:02:52.000Z
772311,Bernardo,Pool,male,black,Mpumalanga,@Bernardo 32,Supersport Live Events,06/02/2016 13:15,2026-04-10T00:00:00.000Z
772330,Royal,Arrieta,male,white,Gauteng,@Royal 17,Cartoon Network,26/01/2016 18:51,2026-04-10T00:02:03.000Z
772333,Irving,Crotty,male,black,Mpumalanga,@Irving 5,SuperSport Blitz,06/02/2016 4:52,2026-04-10T00:03:10.000Z
772418,Kip,Gettys,male,black,Gauteng,@Kip 14,MK,04/02/2016 16:39,2026-04-10T00:00:22.000Z
772450,Efren,Singer,male,None,Western Cape,@Efren 13,Supersport Live Events,18/01/2016 13:01,2026-04-10T00:01:48.000Z
772475,Lloyd,Vital,male,white,Gauteng,@Lloyd 7,Trace TV,02/02/2016 16:59,2026-04-10T00:00:27.000Z
772477,Rebekah,Paradis,female,black,Kwazulu Natal,@Rebekah 32,E! Entertainment,20/01/2016 03:42,2026-04-10T00:13:18.000Z
772511,Efren,Tatham,male,black,Limpopo,@Efren 13,Channel O,04/02/2016 3:44,2026-04-10T00:01:24.000Z
772528,Briana,Caves,female,black,Mpumalanga,@Briana 15,DStv Events 1,09/01/2016 14:17,2026-04-10T00:02:35.000Z
772529,Kip,Paradis,male,black,Gauteng,@Kip 14,E! Entertainment,17/01/2016 07:57,2026-04-10T00:05:48.000Z
772532,Filiberto,Borelli,male,coloured,Western Cape,@Filiberto 4,SuperSport Blitz,09/01/2016 11:16,2026-04-10T00:18:46.000Z
772553,Randy,Mccollum,male,coloured,Western Cape,@Randy 39,Trace TV,24/01/2016 10:02,2026-04-10T00:04:00.000Z
772561,Randy,Beville,male,None,Western Cape,@Randy 39,ICC Cricket World Cup 2011,30/03/2016 16:17,2026-04-10T00:01:52.000Z
772587,Abel,Tancredi,male,black,Mpumalanga,@Abel 18,Trace TV,06/02/2016 16:11,2026-04-10T00:57:54.000Z
772606,Yong,Caves,male,black,Kwazulu Natal,@Yong 48,Trace TV,26/01/2016 10:17,2026-04-10T00:00:18.000Z
772614,Claud,Jacox,male,None,Free State,@Claud 34,Boomerang,22/01/2016 17:42,2026-04-10T00:05:29.000Z
772671,Stefan,Arrieta,male,white,Gauteng,@Stefan 46,SuperSport Blitz,02/02/2016 7:41,2026-04-10T00:00:22.000Z
772680,Irving,Condie,male,black,Gauteng,@Irving 5,Channel O,04/02/2016 16:05,2026-04-10T00:00:09.000Z
772685,Lane,Gettys,male,black,Gauteng,@Lane 11,Channel O,17/01/2016 18:05,2026-04-10T00:01:06.000Z
772687,Garry,Mosser,male,black,Limpopo,@Garry 28,SawSee,27/02/2016 10:50,2026-04-10T00:00:04.000Z
772694,Carter,Vital,male,black,Gauteng,@Carter 3,Channel O,27/01/2016 10:23,2026-04-10T00:02:54.000Z
772736,Hollis,Biggers,male,black,Western Cape,@Hollis 38,SuperSport Blitz,05/02/2016 20:48,2026-04-10T00:00:00.000Z
772784,Royal,Mosser,male,None,Kwazulu Natal,@Royal 17,Supersport Live Events,19/02/2016 17:22,2026-04-10T00:00:40.000Z
772787,Royal,Biggers,male,black,Gauteng,@Royal 17,Channel O,27/01/2016 19:19,2026-04-10T00:06:09.000Z
772798,Robby,Mcculloch,male,black,Kwazulu Natal,@Robby 16,CNN,21/01/2016 09:28,2026-04-10T00:01:53.000Z
772802,Carter,Tatham,male,coloured,Free State,@Carter 3,Cartoon Network,06/02/2016 11:49,2026-04-10T00:05:49.000Z
772826,Michel,Vital,male,black,Limpopo,@Michel 20,Channel O,05/03/2016 6:33,2026-04-10T00:01:15.000Z
772828,Valentine,Sytsma,male,coloured,Northern Cape,@Valentine 47,Boomerang,08/02/2016 18:02,2026-04-10T00:00:26.000Z
772855,Samuel,Curran,male,black,Kwazulu Natal,@Samuel 26,Africa Magic,02/02/2016 20:14,2026-04-10T00:01:10.000Z
772861,Stefan,Tancredi,male,black,Gauteng,@Stefan 46,ICC Cricket World Cup 2011,21/02/2016 13:16,2026-04-10T01:09:40.000Z
772873,Wilton,Shkreli,male,black,Limpopo,@Wilton 41,DStv Events 1,14/01/2016 19:38,2026-04-10T00:02:45.000Z
772891,Randy,Woolard,male,coloured,Eastern Cape,@Randy 39,Supersport Live Events,05/03/2016 7:03,2026-04-10T00:02:22.000Z
772897,Cory,Mastrangelo,male,black,Gauteng,@Cory 10,Channel O,02/02/2016 21:03,2026-04-10T00:00:12.000Z
772921,Kyle,Mcclaine,male,black,Mpumalanga,@Kyle 6,Boomerang,14/02/2016 07:10,2026-04-10T00:24:02.000Z
772926,Anette,Leicht,female,coloured,Kwazulu Natal,@Anette 13,Cartoon Network,26/02/2016 09:39,2026-04-10T00:20:45.000Z
772948,Hollis,Beville,male,indian_asian,Kwazulu Natal,@Hollis 38,M-Net,20/02/2016 13:24,2026-04-10T00:00:07.000Z
772955,Filiberto,Pascarella,male,None,Gauteng,@Filiberto 4,Supersport Live Events,05/02/2016 10:25,2026-04-10T00:00:00.000Z
772956,Markus,Tancredi,male,indian_asian,Gauteng,@Markus 19,Trace TV,09/03/2016 13:03,2026-04-10T00:00:12.000Z
772957,Lucas,Mcculloch,male,indian_asian,Gauteng,@Lucas 23,SuperSport Blitz,11/01/2016 20:47,2026-04-10T00:01:06.000Z
772975,Lloyd,Lavoie,male,black,Gauteng,@Lloyd 7,Trace TV,18/03/2016 15:36,2026-04-10T01:00:48.000Z
772980,Earl,Reisinger,male,black,Limpopo,@Earl 42,Cartoon Network,31/03/2016 17:50,2026-04-10T00:02:41.000Z
772988,Shane,Restivo,male,black,Gauteng,@Shane 2,Channel O,24/01/2016 18:17,2026-04-10T00:27:21.000Z
772998,Raymundo,Zweifel,male,white,Mpumalanga,@Raymundo 43,Boomerang,05/02/2016 17:53,2026-04-10T00:02:03.000Z
773002,Randy,Deblois,male,black,Gauteng,@Randy 39,kykNET,03/02/2016 17:33,2026-04-10T00:01:30.000Z
773004,Abel,Mccollum,male,black,North West,@Abel 18,Trace TV,23/01/2016 05:00,2026-04-10T00:00:09.000Z
773014,Lane,Fudge,male,black,Gauteng,@Lane 11,Vuzu,12/03/2016 20:18,2026-04-10T00:01:04.000Z
773016,Kip,Caves,male,black,Free State,@Kip 14,Channel O,05/02/2016 8:16,2026-04-10T00:03:27.000Z
773017,Cody,Pascarella,male,coloured,Gauteng,@Cody 12,Channel O,06/02/2016 19:04,2026-04-10T00:04:42.000Z
773020,Raymundo,Mccown,male,black,North West,@Raymundo 43,Supersport Live Events,29/01/2016 19:08,2026-04-10T00:01:24.000Z
773027,Dee,Mosser,male,coloured,Western Cape,@Dee 21,Trace TV,05/03/2016 15:50,2026-04-10T00:02:00.000Z
773030,Malika,Sieren,female,black,Northern Cape,@Malika 28,Channel O,09/02/2016 12:09,2026-04-10T01:22:48.000Z
773035,Seema,Fudge,female,white,Western Cape,@Seema 26,Cartoon Network,02/02/2016 20:22,2026-04-10T00:03:58.000Z
773049,Shane,Crotty,male,indian_asian,Kwazulu Natal,@Shane 2,Supersport Live Events,12/02/2016 16:00,2026-04-10T00:00:10.000Z
773055,Royal,Hoadley,male,black,Kwazulu Natal,@Royal 17,Channel O,21/02/2016 11:14,2026-04-10T00:01:57.000Z
773057,Earl,Paradis,male,black,Western Cape,@Earl 42,CNN,20/01/2016 11:00,2026-04-10T00:19:49.000Z
773061,Robby,Gettys,male,black,Gauteng,@Robby 16,Africa Magic,22/01/2016 21:45,2026-04-10T00:21:45.000Z
773077,Loyd,Vital,male,black,Gauteng,@Loyd 49,Supersport Live Events,15/01/2016 18:23,2026-04-10T00:06:12.000Z
773090,Yong,Crotty,male,indian_asian,Gauteng,@Yong 48,CNN,22/01/2016 19:36,2026-04-10T00:00:28.000Z
773098,Len,Martello,male,black,North West,@Len 44,Supersport Live Events,06/02/2016 12:08,2026-04-10T00:00:00.000Z
773138,Robby,Luthy,male,black,North West,@Robby 16,Africa Magic,19/03/2016 19:18,2026-04-10T00:01:58.000Z
773141,Royal,Lavoie,male,black,Limpopo,@Royal 17,E! Entertainment,11/01/2016 9:31,2026-04-10T00:03:30.000Z
773149,Lane,Wigfall,male,coloured,Western Cape,@Lane 11,Trace TV,01/03/2016 19:59,2026-04-10T00:23:12.000Z
773163,Carlota,Tancredi,female,black,Western Cape,@Carlota 24,Boomerang,06/02/2016 8:53,2026-04-10T00:03:50.000Z
773212,Chas,Mosser,male,black,Gauteng,@Chas 35,Boomerang,05/02/2016 0:07,2026-04-10T00:02:44.000Z
773242,Art,Creager,male,white,Gauteng,@Art 40,Cartoon Network,21/03/2016 20:20,2026-04-10T00:01:50.000Z
773269,Hollis,Pool,male,black,Mpumalanga,@Hollis 38,Boomerang,09/01/2016 11:32,2026-04-10T00:04:28.000Z
773300,Tiffani,Pilot,female,black,Limpopo,@Tiffani 24,Boomerang,06/01/2016 6:10,2026-04-10T00:09:29.000Z
773306,Samuel,Borelli,male,coloured,Western Cape,@Samuel 26,SuperSport Blitz,04/02/2016 18:38,2026-04-10T00:02:30.000Z
773323,Brendan,Gettys,male,coloured,Gauteng,@Brendan 45,Supersport Live Events,04/02/2016 9:05,2026-04-10T00:10:56.000Z
773339,Michel,Slane,male,coloured,Gauteng,@Michel 20,Cartoon Network,26/01/2016 09:18,2026-04-10T00:12:54.000Z
773342,Romeo,Leicht,male,None,Mpumalanga,@Romeo 37,Channel O,28/01/2016 10:01,2026-04-10T00:52:03.000Z
773352,Wilton,Zweifel,male,black,Gauteng,@Wilton 41,Trace TV,19/03/2016 15:51,2026-04-10T00:08:54.000Z
773360,Irving,Langenfeld,male,indian_asian,Gauteng,@Irving 5,SawSee,26/01/2016 14:18,2026-04-10T00:17:17.000Z
773365,Kip,Jacox,male,black,Eastern Cape,@Kip 14,Cartoon Network,25/01/2016 16:22,2026-04-10T00:04:29.000Z
773384,Jared,Gettys,male,black,Mpumalanga,@Jared 50,Supersport Live Events,31/01/2016 10:42,2026-04-10T00:00:50.000Z
773393,Charlie,Singer,male,white,Western Cape,@Charlie 36,Boomerang,08/02/2016 10:01,2026-04-10T00:09:03.000Z
773413,Kyle,Woolard,male,black,Gauteng,@Kyle 6,Channel O,02/02/2016 16:59,2026-04-10T00:05:36.000Z
773414,Filiberto,Crotty,male,black,Gauteng,@Filiberto 4,Boomerang,04/01/2016 8:03,2026-04-10T00:00:19.000Z
773415,Michel,Condie,male,black,Gauteng,@Michel 20,SawSee,04/03/2016 20:33,2026-04-10T00:11:15.000Z
773433,Dee,Curran,male,indian_asian,Kwazulu Natal,@Dee 21,Supersport Live Events,02/02/2016 10:42,2026-04-10T00:00:20.000Z
773440,Carter,Mcclaine,male,None,Kwazulu Natal,@Carter 3,M-Net,05/02/2016 11:49,2026-04-10T00:00:00.000Z
773458,Bess,Jacox,female,black,Gauteng,@Bess 6,Boomerang,30/01/2016 11:04,2026-04-10T00:00:07.000Z
773462,Efren,Mcculloch,male,black,Kwazulu Natal,@Efren 13,Africa Magic,29/01/2016 10:50,2026-04-10T00:00:00.000Z
773491,Wilton,Creager,male,white,Gauteng,@Wilton 41,SawSee,15/01/2016 13:53,2026-04-10T00:00:39.000Z
773492,Yong,Sieren,male,black,Kwazulu Natal,@Yong 48,Supersport Live Events,02/02/2016 19:11,2026-04-10T00:03:12.000Z
773509,Stephen,Pilot,male,coloured,Gauteng,@Stephen 15,Cartoon Network,01/02/2016 15:42,2026-04-10T00:00:25.000Z
773517,Markus,Pool,male,coloured,Western Cape,@Markus 19,Trace TV,19/02/2016 07:50,2026-04-10T00:01:24.000Z
773540,Carter,Sieren,male,coloured,Western Cape,@Carter 3,Supersport Live Events,21/01/2016 14:09,2026-04-10T00:07:38.000Z
773552,Abel,Wigfall,male,black,Gauteng,@Abel 18,Boomerang,24/03/2016 16:26,2026-04-10T00:05:57.000Z
773569,Filiberto,Mccown,male,None,Gauteng,@Filiberto 4,Supersport Live Events,18/02/2016 07:31,2026-04-10T00:01:46.000Z
777946,Eula,Mccown,female,black,Gauteng,@Eula 49,Boomerang,03/01/2016 19:01,2026-04-10T00:16:05.000Z
777965,Lane,Zweifel,male,coloured,Western Cape,@Lane 11,Supersport Live Events,28/01/2016 16:42,2026-04-10T00:00:12.000Z
778034,Emerson,Mina,male,black,Gauteng,@Emerson 24,Africa Magic,23/01/2016 23:47,2026-04-10T00:32:30.000Z
778959,Earl,Arrieta,male,black,Gauteng,@Earl 42,Trace TV,31/03/2016 13:39,2026-04-10T00:32:24.000Z
779369,Dee,Mastrangelo,male,black,Gauteng,@Dee 21,CNN,11/02/2016 19:35,2026-04-10T00:20:39.000Z
779442,Alecia,Roquemore,female,black,Free State,@Alecia 41,DStv Events 1,18/01/2016 21:54,2026-04-10T00:00:00.000Z
779485,Yong,Reisinger,male,black,North West,@Yong 48,Channel O,02/01/2016 6:46,2026-04-10T00:01:27.000Z
779576,Eli,Curran,male,None,Kwazulu Natal,@Eli 29,Cartoon Network,26/01/2016 21:35,2026-04-10T00:48:09.000Z
779592,Luanna,Hoadley,female,black,Gauteng,@Luanna 40,Channel O,24/01/2016 16:35,2026-04-10T00:01:09.000Z
779642,Lane,Beville,male,black,Gauteng,@Lane 11,Channel O,21/01/2016 21:17,2026-04-10T00:09:18.000Z
779656,Blanca,Slane,female,black,Gauteng,@Blanca 40,Africa Magic,09/02/2016 19:34,2026-04-10T00:00:00.000Z
779728,Art,Jacox,male,white,Gauteng,@Art 40,Trace TV,14/01/2016 09:37,2026-04-10T00:00:54.000Z
779785,Donald,Shkreli,male,black,Kwazulu Natal,@Donald 22,Africa Magic,05/01/2016 10:49,2026-04-10T00:00:17.000Z
779859,Michel,Arrieta,male,black,Gauteng,@Michel 20,Africa Magic,14/01/2016 20:33,2026-04-10T00:10:21.000Z
779956,Cody,Mcculloch,male,coloured,Western Cape,@Cody 12,ICC Cricket World Cup 2011,27/02/2016 09:39,2026-04-10T00:03:24.000Z
780037,None,None,None,None,None,None,Break in transmission,15/02/2016 05:03,2026-04-10T00:00:34.000Z
780108,Lucas,Deblois,male,white,Kwazulu Natal,@Lucas 23,CNN,21/01/2016 13:15,2026-04-10T00:07:29.000Z
780111,Irving,Holt,male,indian_asian,Gauteng,@Irving 5,Boomerang,07/01/2016 18:49,2026-04-10T00:01:43.000Z
780191,Yong,Mastrangelo,male,coloured,Western Cape,@Yong 48,Supersport Live Events,11/02/2016 21:29,2026-04-10T00:00:28.000Z
780217,Adela,Vital,female,indian_asian,Kwazulu Natal,@Adela 13,Africa Magic,07/02/2016 17:10,2026-04-10T00:01:34.000Z
780232,Lesli,Martello,female,black,Mpumalanga,@Lesli 9,SuperSport Blitz,24/01/2016 04:55,2026-04-10T00:00:00.000Z
780402,Briana,Caves,female,black,North West,@Briana 50,Africa Magic,15/02/2016 20:12,2026-04-10T00:27:09.000Z
